1072,KAHO,Kaho,Kaho,98,7045,1,22179,16614,1,655,224,106,55,81,61,55,65,66,73,10,12,1,6,83,0x2003885,150,1700,1000,500,0,0,0,0,0,0,0,994,30,1003,150,7097,3000,690,100,757,1000,716,300,970,5,15205,1,18603,1,4065,1
1073,CRAB,Crab,Crab,43,1233,1,3241,3642,1,69,10,36,11,22,14,24,7,28,15,7,12,0,5,21,0x81,200,992,792,360,0,0,0,0,0,0,0,964,5500,960,1500,7049,700,1001,13,2687,1,5692,1,757,37,15174,1,18690,1,4153,1
1074,SHELLFISH,Shellfish,Shellfish,50,1680,1,4435,4982,1,74,22,43,5,42,11,48,25,26,10,10,12,0,5,21,0x91,200,864,864,384,0,0,0,0,0,0,0,965,5500,966,1000,7049,500,1056,1000,1001,10,15009,1,757,18,19201,1,20240,1,4273,1
1076,SKELETON,Skeleton,Skeleton,27,612,1,1617,1826,1,78,24,21,2,24,15,30,5,19,1,10,12,1,1,29,0x91,200,2228,528,576,0,0,0,0,0,0,0,1010,90,932,800,1505,80,909,3000,507,850,2609,30,5771,1,18724,1,20773,1,4025,1
1077,POISON_SPORE,Poison Spore,Poison Spore,26,456,1,1199,1354,1,68,15,40,8,19,17,22,5,20,5,10,12,1,3,25,0x3885,200,1672,672,288,0,0,0,0,0,0,0,7033,9000,2221,20,511,550,510,60,972,50,921,1200,912,5,5281,1,20943,1,4048,1
1078,RED_PLANT,Red Plant,Red Plant,1,5,0,0,0,1,1,1,100,99,0,0,0,0,0,0,7,12,0,3,22,0x170000,2000,1,1,1,0,0,0,0,0,0,0,507,5500,712,1000,711,1000,905,500,7933,300,914,500,708,50,0,0,0,0,2269,2
1079,BLUE_PLANT,Blue Plant,Blue Plant,1,10,0,0,0,1,1,1,100,99,0,0,0,0,0,0,7,12,0,3,22,0x170000,2000,1,1,1,0,0,0,0,0,0,0,510,5500,712,1000,711,1000,905,500,7932,300,522,50,514,1000,0,0,0,0,2270,2
1080,GREEN_PLANT,Green Plant,Green Plant,1,5,0,0,0,1,1,1,100,99,0,0,0,0,0,0,7,12,0,3,22,0x170000,2000,1,1,1,0,0,0,0,0,0,0,511,7000,7934,300,621,20,905,3000,906,1500,704,50,521,50,0,0,0,0,2270,2
1081,YELLOW_PLANT,Yellow Plant,Yellow Plant,1,6,0,0,0,1,1,1,100,99,0,0,0,0,0,0,7,12,0,3,22,0x170000,2000,1,1,1,0,0,0,0,0,0,0,508,5500,712,1000,711,1000,905,500,7937,300,707,5,914,500,0,0,0,0,2269,2
1082,WHITE_PLANT,White Plant,White Plant,1,7,0,0,0,1,1,1,100,99,0,0,0,0,0,0,7,12,0,3,22,0x170000,2000,1,1,1,0,0,0,0,0,0,0,509,5500,712,1000,631,20,905,3000,7935,300,521,50,703,50,0,0,0,0,2269,2
1083,SHINING_PLANT,Shining Plant,Shining Plant,1,20,0,0,0,1,1,1,100,99,0,0,0,0,0,90,7,12,0,3,26,0x170000,2000,1,1,1,0,0,0,0,0,0,0,510,5500,508,1000,509,1000,710,5,608,20,7938,500,607,50,0,0,0,0,714,1
1084,BLACK_MUSHROOM,Black Mushroom,Black Mushroom,1,5,0,0,0,1,1,1,100,99,0,0,0,0,0,0,7,12,0,3,22,0x170000,2000,1,1,1,0,0,0,0,0,0,0,970,50,971,50,630,20,949,2000,991,800,921,5500,921,5500,0,0,0,0,7033,5500
1085,RED_MUSHROOM,Red Mushroom,Red Mushroom,1,5,0,0,0,1,1,1,100,99,0,0,0,0,0,0,7,12,0,3,22,0x170000,2000,1,1,1,0,0,0,0,0,0,0,970,50,972,50,630,20,949,2000,990,1000,921,5500,921,5500,0,0,0,0,7033,5500
1086,GOLDEN_BUG,Golden Thief Bug,Golden Thief Bug,65,222750,1,836298,669038,1,952,843,159,81,71,77,80,62,127,76,10,12,2,4,43,0x628108B,100,768,768,480,97200,2610,2000,701,1000,0,0,969,1000,1524,150,2246,250,10016,500,714,300,985,2000,984,1500,19379,250,22197,250,4128,1
1087,ORK_HERO,Orc Hero,Orc Hero,50,362000,1,1192017,1083651,1,662,441,197,70,97,82,107,71,144,43,10,12,2,7,42,0x6283695,150,1678,780,648,53460,725,2000,607,1500,999,5000,968,9700,10018,500,1366,150,2106,250,1124,1000,985,4559,1387,100,5386,250,18774,250,4143,1
1088,VOCAL,Vocal,Vocal,18,3317,1,8725,6962,1,71,11,77,26,77,26,26,30,53,40,10,12,1,4,22,0x2003695,200,1080,648,480,0,0,0,0,0,0,0,2247,50,940,8000,721,1000,752,1500,2420,1000,7938,500,1917,10,22138,1,24194,1,4211,1
1089,TOAD,Toad,Toad,27,660,1,1738,1963,1,70,19,24,6,32,19,27,10,24,5,10,12,1,5,21,0x6203695,200,1236,336,432,0,0,0,0,0,0,0,2244,50,518,2000,729,1000,7938,500,970,100,971,100,5125,1000,18749,1,24157,1,4306,1
1090,MASTERING,Mastering,Mastering,42,1260,1,3339,3752,1,80,40,48,31,35,21,41,12,29,60,10,12,1,3,21,0x6203695,300,1072,672,480,0,0,0,0,0,0,0,2257,200,619,50,722,1000,2116,1000,7938,500,512,8000,531,4000,2547,1,2598,1,4197,1
1091,DRAGON_FLY,Dragon Fly,Dragon Fly,47,1035,1,2771,3117,1,102,33,57,28,37,44,30,15,44,15,10,12,0,4,24,0x6203695,100,1076,576,480,0,0,0,0,0,0,0,2245,200,507,8000,719,1500,742,2000,2607,3000,625,50,533,3000,5430,1,13112,1,4179,1
1092,VAGABOND_WOLF,Vagabond Wolf,Vagabond Wolf,93,8203,1,24172,44213,1,519,46,102,51,72,63,55,29,90,15,10,12,1,2,22,0x6203695,150,1048,648,432,0,0,0,0,0,0,0,2248,200,920,8000,728,1500,1148,100,2521,1000,7938,500,626,50,2953,1,5044,1,4183,1
1093,ECLIPSE,Eclipse,Eclipse,31,625,1,1642,1848,1,60,20,50,20,20,28,35,17,27,55,10,12,1,2,60,0x6203695,200,1456,456,336,0,0,0,0,0,0,0,2250,200,507,8000,727,1200,7938,500,706,30,622,50,2355,1000,15176,1,18701,1,4266,1
1094,AMBERNITE,Ambernite,Ambernite,19,340,1,881,655,1,26,11,28,0,16,20,11,10,21,5,10,12,2,4,21,0x2000091,400,2048,648,648,0,0,0,0,0,0,0,991,50,946,9000,910,1200,935,3000,943,2,757,14,1002,150,19033,1,20459,1,4032,1
1095,ANDRE,Andre,Andre,33,724,1,1896,2133,1,51,21,55,16,11,20,40,10,24,10,10,12,0,4,22,0x2001081,300,1288,288,384,0,0,0,0,0,0,0,955,9000,910,1000,938,500,993,50,1001,4,1002,350,757,28,26109,1,28101,1,4043,1
1096,ANGELING,Angeling,Angeling,77,19800,1,57877,50935,1,391,145,72,238,58,50,33,105,67,200,10,12,1,8,86,0x6203695,200,1072,672,672,0,0,0,0,0,0,0,2254,100,2324,60,610,500,2282,1,509,2000,512,28,714,40,2882,1,5106,1,4054,1
1097,ANT_EGG,Ant Egg,Ant Egg,28,530,1,1328,1497,0,1,1,68,45,5,1,65,5,10,30,10,12,0,0,60,0x0,1000,1001,1,1,0,0,0,0,0,0,0,1010,320,935,2000,909,2000,938,650,713,2000,1002,200,13199,1,18936,1,21004,1,4013,1
1098,ANUBIS,Anubis,Anubis,105,18826,1,65600,47890,1,984,415,103,48,88,67,40,128,89,55,10,12,2,7,49,0x3695,150,1250,720,576,0,0,0,0,0,0,0,12735,10,1625,10,934,550,984,105,1045,4365,2617,1,1614,3,15042,100,1596,1,4138,1
1099,ARGIOPE,Argiope,Argiope,75,3105,1,8728,9827,1,321,50,88,32,60,23,40,30,20,30,10,12,2,4,25,0x2003695,300,1792,792,336,0,0,0,0,0,0,0,1042,5335,912,1200,757,175,2406,5,511,1500,719,10,19086,1,19272,1,24040,1,4114,1
1100,ARGOS,Argos,Argos,47,1005,1,2669,3002,1,96,33,58,8,38,17,25,5,26,15,10,12,2,4,25,0x2003095,300,1468,468,768,0,0,0,0,0,0,0,1025,9000,911,1200,1042,500,757,61,511,670,508,250,10017,15,18763,1,21013,1,4075,1
1101,BAPHOMET_,Baphomet Jr.,Baphomet Jr.,57,2035,0,5573,6283,1,195,33,70,25,52,60,36,17,52,25,10,12,0,6,27,0x2003695,100,868,480,120,0,0,0,0,0,0,0,923,3000,984,63,1464,2,607,50,610,100,508,1300,2405,50,0,0,0,0,4129,1
1102,BATHORY,Bathory,Bathory,86,5242,1,14757,17203,1,252,96,61,89,66,38,40,77,56,50,10,12,1,7,27,0x3695,100,1504,840,900,0,0,0,0,0,0,0,1001,200,1061,4850,2252,3,20714,1,1000,30,1006,15,637,20,28316,1,28619,1,4119,1
1103,CARAMEL,Caramel,Caramel,25,518,1,1360,1536,1,67,9,39,0,19,10,15,10,32,5,10,12,0,2,22,0x91,200,1604,840,756,0,0,0,0,0,0,0,1027,9000,2310,5,919,5500,1455,10,1405,15,1408,20,18813,1,18975,1,20709,1,4063,1
1104,COCO,Coco,Coco,38,836,1,2201,2486,1,71,11,37,0,22,13,30,20,38,10,10,12,0,2,22,0x91,150,1864,864,1008,0,0,0,0,0,0,0,1026,9000,2502,20,914,3000,919,2500,516,500,2402,25,578,600,5392,1,5902,1,4041,1
1105,DENIRO,Deniro,Deniro,31,671,1,1758,1978,1,45,16,52,16,15,16,30,10,23,15,10,12,0,4,22,0x2001081,150,1288,288,576,0,0,0,0,0,0,0,955,9000,910,3000,938,1200,990,50,1001,8,1002,450,757,34,2183,1,2999,1,4043,1
1106,DESERT_WOLF,Desert Wolf,Desert Wolf,103,9447,1,28825,21618,1,676,59,114,47,93,69,63,61,82,42,10,12,1,2,23,0x308D,200,1120,420,288,0,0,0,0,0,0,0,1253,1,7030,5500,2311,1,6252,200,1287,1,756,53,15071,1,18589,1,18892,1,4082,1
